ADM_CD,ADM_NM,lat,lng,행정동코드,시도,시군구,행정동명,행정동명_전체,총인구수,0_4세,5_9세,10_12세,13_15세,16_18세,19_24세,25_34세,35_49세,50_64세,65세이상
11080810,성북동,37.595972573738,126.99402378861468,1129052500,서울특별시,성북구,성북동,서울특별시 성북구 성북동,15520.0,243.0,280.0,221.0,288.0,318.0,1070.0,2861.0,3088.0,3806.0,3345.0
11080820,삼선동,37.586459947875326,127.01132879723583,1129055500,서울특별시,성북구,삼선동,서울특별시 성북구 삼선동,21603.0,284.0,386.0,309.0,425.0,505.0,2043.0,3923.0,3980.0,5241.0,4507.0
11080830,동선동,37.59355022153596,127.01812995606092,1129057500,서울특별시,성북구,동선동,서울특별시 성북구 동선동,14843.0,142.0,185.0,178.0,167.0,266.0,2696.0,3663.0,2611.0,2595.0,2340.0
11080840,종암동,37.59756092615676,127.03332767272424,1129070500,서울특별시,성북구,종암동,서울특별시 성북구 종암동,36777.0,750.0,1006.0,849.0,935.0,985.0,2923.0,5217.0,7244.0,8847.0,8021.0
11080850,석관동,37.607954705296805,127.05968688347464,1129081000,서울특별시,성북구,석관동,서울특별시 성북구 석관동,32781.0,692.0,699.0,484.0,524.0,584.0,2031.0,5028.0,6237.0,8072.0,8430.0
11090600,번1동,37.638235226223664,127.03012735379912,1130559500,서울특별시,강북구,번1동,서울특별시 강북구 번1동,16010.0,179.0,212.0,152.0,214.0,227.0,1229.0,2943.0,3097.0,3925.0,3832.0
11090610,번2동,37.62762074383832,127.03513102235014,1130560300,서울특별시,강북구,번2동,서울특별시 강북구 번2동,14255.0,163.0,208.0,189.0,245.0,241.0,639.0,1893.0,2349.0,3692.0,4636.0
11090620,번3동,37.62320188233983,127.04276942335464,1130560800,서울특별시,강북구,번3동,서울특별시 강북구 번3동,15489.0,259.0,290.0,242.0,302.0,335.0,732.0,1648.0,2443.0,4004.0,5234.0
11090630,수유1동,37.62921705633678,127.00729071956172,1130561500,서울특별시,강북구,수유1동,서울특별시 강북구 수유1동,19277.0,229.0,346.0,268.0,336.0,379.0,1180.0,2947.0,3490.0,4832.0,5270.0
11090640,수유2동,37.64504275406915,127.0198448674401,1130562500,서울특별시,강북구,수유2동,서울특별시 강북구 수유2동,19864.0,263.0,406.0,300.0,322.0,350.0,1159.0,2507.0,3381.0,5288.0,5888.0
11090650,수유3동,37.64100055847837,127.02391552113642,1130563500,서울특별시,강북구,수유3동,서울특별시 강북구 수유3동,22363.0,161.0,262.0,219.0,245.0,306.0,1722.0,4224.0,4018.0,5641.0,5565.0
11090690,삼양동,37.62440437200669,127.0133616091748,1130553400,서울특별시,강북구,삼양동,서울특별시 강북구 삼양동,24436.0,476.0,526.0,422.0,482.0,586.0,1441.0,3266.0,4573.0,6544.0,6120.0
11090700,미아동,37.62898244461733,127.02594207580417,1130553500,서울특별시,강북구,미아동,서울특별시 강북구 미아동,20206.0,175.0,241.0,242.0,293.0,319.0,1581.0,3424.0,3424.0,5138.0,5369.0
11090710,송중동,37.61734086363813,127.03423935983304,1130554500,서울특별시,강북구,송중동,서울특별시 강북구 송중동,27311.0,470.0,550.0,433.0,492.0,577.0,1592.0,3918.0,5200.0,7116.0,6963.0
11090720,송천동,37.61828998923782,127.02531748262604,1130555500,서울특별시,강북구,송천동,서울특별시 강북구 송천동,22419.0,290.0,373.0,290.0,358.0,365.0,1148.0,2891.0,4019.0,6128.0,6557.0
11090730,삼각산동,37.616309532702736,127.01686906363896,1130557500,서울특별시,강북구,삼각산동,서울특별시 강북구 삼각산동,29870.0,776.0,1150.0,967.0,1130.0,1106.0,2004.0,2860.0,6733.0,7652.0,5492.0
11090740,우이동,37.6618845415543,127.00101573032548,1130564500,서울특별시,강북구,우이동,서울특별시 강북구 우이동,19307.0,271.0,363.0,332.0,368.0,396.0,1045.0,2345.0,3433.0,5070.0,5684.0
11090750,인수동,37.63705703760489,127.00117159413512,1130566000,서울특별시,강북구,인수동,서울특별시 강북구 인수동,27979.0,305.0,556.0,461.0,576.0,566.0,1359.0,3691.0,4941.0,7323.0,8201.0
11100510,쌍문1동,37.65441481461176,127.01725836797834,1132066000,서울특별시,도봉구,쌍문1동,서울특별시 도봉구 쌍문제1동,20472.0,310.0,431.0,376.0,427.0,405.0,1349.0,2670.0,3577.0,5352.0,5575.0
11100520,쌍문2동,37.65647946112243,127.0369110211669,1132067000,서울특별시,도봉구,쌍문2동,서울특별시 도봉구 쌍문제2동,17318.0,261.0,350.0,268.0,315.0,365.0,901.0,2304.0,3285.0,4519.0,4750.0
11100530,쌍문3동,37.64717915365636,127.02973753474642,1132068000,서울특별시,도봉구,쌍문3동,서울특별시 도봉구 쌍문제3동,15900.0,237.0,303.0,203.0,264.0,281.0,882.0,2572.0,3107.0,3914.0,4137.0
11100540,쌍문4동,37.65560814855348,127.03020052591272,1132068100,서울특별시,도봉구,쌍문4동,서울특별시 도봉구 쌍문제4동,17597.0,317.0,481.0,463.0,531.0,536.0,1058.0,2037.0,3479.0,4572.0,4123.0
11100550,방학1동,37.66514099072798,127.04354505311916,1132069000,서울특별시,도봉구,방학1동,서울특별시 도봉구 방학제1동,27644.0,378.0,580.0,511.0,613.0,669.0,1583.0,3526.0,4989.0,7536.0,7259.0
11100560,방학2동,37.668712619205806,127.03317509761553,1132070000,서울특별시,도봉구,방학2동,서울특별시 도봉구 방학제2동,17592.0,190.0,303.0,250.0,342.0,349.0,843.0,2119.0,2911.0,4958.0,5327.0
11100570,방학3동,37.66328210865345,127.02317313860112,1132071000,서울특별시,도봉구,방학3동,서울특별시 도봉구 방학제3동,25359.0,457.0,747.0,740.0,773.0,734.0,1319.0,2676.0,4840.0,6503.0,6570.0
11100590,창1동,37.64546976144437,127.04580914469912,1132051100,서울특별시,도봉구,창1동,서울특별시 도봉구 창제1동,23169.0,417.0,522.0,490.0,544.0,503.0,1299.0,3199.0,4715.0,5881.0,5599.0
11100600,창2동,37.64179160122964,127.03676630612428,1132051200,서울특별시,도봉구,창2동,서울특별시 도봉구 창제2동,27524.0,451.0,614.0,478.0,582.0,589.0,1552.0,4044.0,5387.0,7157.0,6670.0
11100610,창3동,37.63725534336747,127.04103728076146,1132051300,서울특별시,도봉구,창3동,서울특별시 도봉구 창제3동,12679.0,158.0,228.0,225.0,269.0,286.0,623.0,1548.0,2311.0,3547.0,3484.0
11100620,창4동,37.651255830337874,127.05114438514566,1132051400,서울특별시,도봉구,창4동,서울특별시 도봉구 창제4동,25942.0,583.0,680.0,571.0,629.0,702.0,1665.0,3721.0,5247.0,6673.0,5471.0
11100630,창5동,37.65662075323922,127.0428144728659,1132051500,서울특별시,도봉구,창5동,서울특별시 도봉구 창제5동,23272.0,467.0,530.0,404.0,460.0,558.0,1338.0,3566.0,4503.0,5944.0,5502.0
11100640,도봉1동,37.68568509371639,127.02721952967298,1132052100,서울특별시,도봉구,도봉1동,서울특별시 도봉구 도봉제1동,19398.0,191.0,254.0,252.0,309.0,315.0,798.0,2224.0,3070.0,5232.0,6753.0
11100650,도봉2동,37.6815716149685,127.04843443992176,1132052200,서울특별시,도봉구,도봉2동,서울특별시 도봉구 도봉제2동,25429.0,577.0,632.0,397.0,370.0,441.0,1087.0,3063.0,4840.0,6179.0,7843.0
11110510,월계1동,37.62223097133045,127.05736255127177,1135056000,서울특별시,노원구,월계1동,서울특별시 노원구 월계1동,20063.0,354.0,381.0,307.0,367.0,465.0,2194.0,2945.0,3605.0,4723.0,4722.0
11110520,월계2동,37.63468374306027,127.052226887947,1135057000,서울특별시,노원구,월계2동,서울특별시 노원구 월계2동,24725.0,485.0,621.0,482.0,544.0,592.0,1400.0,2685.0,4752.0,6287.0,6877.0
11110530,월계3동,37.62496215894088,127.0651201619917,1135058000,서울특별시,노원구,월계3동,서울특별시 노원구 월계3동,27758.0,800.0,704.0,455.0,524.0,533.0,1308.0,3953.0,5859.0,6493.0,7129.0
11110560,공릉2동,37.63171414053545,127.09440205615692,1135060000,서울특별시,노원구,공릉2동,서울특별시 노원구 공릉2동,40652.0,1109.0,1422.0,1088.0,1135.0,1219.0,4251.0,5709.0,8764.0,8992.0,6963.0
11110580,하계1동,37.63849999227519,127.07472273021828,1135061100,서울특별시,노원구,하계1동,서울특별시 노원구 하계1동,24995.0,353.0,443.0,451.0,708.0,834.0,2705.0,3384.0,4132.0,6524.0,5461.0
11110590,하계2동,37.63532743282735,127.06444514343116,1135061200,서울특별시,노원구,하계2동,서울특별시 노원구 하계2동,19559.0,424.0,666.0,576.0,676.0,735.0,1258.0,2389.0,4307.0,4997.0,3531.0
11110600,중계본동,37.64906980205339,127.0846588029685,1135061900,서울특별시,노원구,중계본동,서울특별시 노원구 중계본동,22229.0,268.0,788.0,1066.0,1325.0,1269.0,1825.0,2030.0,4794.0,5937.0,2927.0
11110610,중계1동,37.64978663625742,127.07296001638386,1135062100,서울특별시,노원구,중계1동,서울특별시 노원구 중계1동,25933.0,351.0,1261.0,1516.0,1744.0,1476.0,1818.0,1835.0,6585.0,6214.0,3133.0
11110640,중계4동,37.65900626171258,127.0817272496916,1135062400,서울특별시,노원구,중계4동,서울특별시 노원구 중계4동,18604.0,246.0,529.0,448.0,525.0,631.0,1189.0,2047.0,3385.0,5026.0,4578.0
11110650,상계1동,37.68332941311813,127.06399411642896,1135063000,서울특별시,노원구,상계1동,서울특별시 노원구 상계1동,35918.0,676.0,819.0,717.0,797.0,923.0,2044.0,4598.0,6646.0,9567.0,9131.0
11110660,상계2동,37.65611738483578,127.06685012799784,1135064000,서울특별시,노원구,상계2동,서울특별시 노원구 상계2동,18557.0,261.0,293.0,302.0,419.0,516.0,1308.0,2714.0,3194.0,5277.0,4273.0
11110690,상계5동,37.66619232471383,127.06912513343424,1135067000,서울특별시,노원구,상계5동,서울특별시 노원구 상계5동,22099.0,290.0,355.0,335.0,472.0,528.0,1228.0,2887.0,3728.0,6206.0,6070.0
11110720,상계8동,37.6663085763648,127.05361893342342,1135070000,서울특별시,노원구,상계8동,서울특별시 노원구 상계8동,21172.0,1060.0,690.0,477.0,512.0,467.0,975.0,3858.0,5491.0,4127.0,3515.0
11110730,상계9동,37.66701733039281,127.06182530048216,1135071000,서울특별시,노원구,상계9동,서울특별시 노원구 상계9동,18943.0,410.0,468.0,394.0,458.0,535.0,1121.0,2571.0,3941.0,4772.0,4273.0
11110740,상계10동,37.65979021106744,127.05860588793068,1135072000,서울특별시,노원구,상계10동,서울특별시 노원구 상계10동,17740.0,525.0,497.0,408.0,390.0,477.0,992.0,2735.0,4000.0,4358.0,3358.0
11110760,상계3·4동,37.67640114788382,127.08342923447871,1135066500,서울특별시,노원구,상계3.4동,서울특별시 노원구 상계3.4동,26523.0,418.0,722.0,568.0,591.0,649.0,1517.0,2882.0,4750.0,7190.0,7236.0
11110770,상계6·7동,37.64620303827407,127.0593519865214,1135069500,서울특별시,노원구,상계6.7동,서울특별시 노원구 상계6.7동,30301.0,817.0,756.0,619.0,699.0,758.0,1783.0,4770.0,6526.0,7655.0,5918.0
11110780,중계2·3동,37.64375108712626,127.06628865380262,1135062500,서울특별시,노원구,중계2.3동,서울특별시 노원구 중계2.3동,31320.0,590.0,659.0,574.0,754.0,793.0,1727.0,3836.0,6005.0,7814.0,8568.0
11110790,공릉1동,37.6236306426614,127.07372488333075,1135059500,서울특별시,노원구,공릉1동,서울특별시 노원구 공릉1동,35202.0,511.0,697.0,553.0,650.0,759.0,3518.0,5897.0,6772.0,7889.0,7956.0
11120510,녹번동,37.60424565584304,126.93190866898348,1138051000,서울특별시,은평구,녹번동,서울특별시 은평구 녹번동,35111.0,818.0,823.0,614.0,622.0,591.0,1707.0,5549.0,7438.0,8474.0,8475.0
11120520,불광1동,37.61727606869422,126.93641780795215,1138052000,서울특별시,은평구,불광1동,서울특별시 은평구 불광제1동,33893.0,655.0,735.0,587.0,634.0,646.0,1776.0,5431.0,6710.0,8383.0,8336.0
11120550,갈현1동,37.62470467607336,126.9135360269247,1138055100,서울특별시,은평구,갈현1동,서울특별시 은평구 갈현제1동,14003.0,137.0,225.0,213.0,270.0,278.0,791.0,2413.0,2638.0,3535.0,3503.0
11120560,갈현2동,37.61775312394876,126.91315835230856,1138055200,서울특별시,은평구,갈현2동,서울특별시 은평구 갈현제2동,26729.0,309.0,483.0,467.0,597.0,704.0,1625.0,4278.0,5108.0,6992.0,6166.0
11120570,구산동,37.61219950304847,126.908267020887,1138056000,서울특별시,은평구,구산동,서울특별시 은평구 구산동,30587.0,412.0,620.0,569.0,695.0,753.0,1820.0,4346.0,5671.0,8285.0,7416.0
11120580,대조동,37.61271346417794,126.92266033312924,1138057000,서울특별시,은평구,대조동,서울특별시 은평구 대조동,26992.0,412.0,363.0,338.0,350.0,428.0,1556.0,6461.0,5236.0,5847.0,6001.0
11120590,응암1동,37.597218149084654,126.92860816909518,1138058000,서울특별시,은평구,응암1동,서울특별시 은평구 응암제1동,31953.0,824.0,926.0,715.0,725.0,755.0,1853.0,5115.0,7378.0,7397.0,6265.0
11120600,응암2동,37.59162901909623,126.92269061551232,1138059000,서울특별시,은평구,응암2동,서울특별시 은평구 응암제2동,26701.0,1011.0,1287.0,902.0,876.0,736.0,1159.0,2973.0,7390.0,5687.0,4680.0
11120650,신사1동,37.59814547405006,126.91084418023716,1138063100,서울특별시,은평구,신사1동,서울특별시 은평구 신사제1동,25673.0,439.0,550.0,427.0,490.0,525.0,1470.0,3961.0,5131.0,6446.0,6234.0
11120660,신사2동,37.59328515149596,126.90641100333494,1138063200,서울특별시,은평구,신사2동,서울특별시 은평구 신사제2동,19253.0,388.0,410.0,366.0,417.0,451.0,1015.0,2877.0,3949.0,4761.0,4619.0
11120670,증산동,37.5831199383789,126.90556162524604,1138064000,서울특별시,은평구,증산동,서울특별시 은평구 증산동,15217.0,379.0,450.0,256.0,318.0,375.0,933.0,2172.0,3113.0,3833.0,3388.0
11120680,수색동,37.584996233801775,126.8950086817904,1138065000,서울특별시,은평구,수색동,서울특별시 은평구 수색동,21130.0,879.0,852.0,424.0,374.0,438.0,1280.0,3169.0,4875.0,5129.0,3710.0
11120710,진관동,37.64239969714018,126.93545396845852,1138069000,서울특별시,은평구,진관동,서울특별시 은평구 진관동,53688.0,1079.0,1804.0,1601.0,2043.0,2263.0,3724.0,6669.0,11123.0,13060.0,10322.0
11120720,불광2동,37.624221682568646,126.92989887110556,1138053000,서울특별시,은평구,불광2동,서울특별시 은평구 불광제2동,26204.0,274.0,333.0,309.0,407.0,431.0,1322.0,4587.0,4631.0,6722.0,7188.0
11120730,응암3동,37.59003681169471,126.91624415200982,1138060000,서울특별시,은평구,응암3동,서울특별시 은평구 응암제3동,22831.0,258.0,316.0,281.0,350.0,365.0,1181.0,3812.0,4162.0,5639.0,6467.0
11120740,역촌동,37.60508185006668,126.91524063632428,1138062500,서울특별시,은평구,역촌동,서울특별시 은평구 역촌동,44376.0,776.0,874.0,777.0,927.0,994.0,2284.0,6859.0,9240.0,11195.0,10450.0
11130520,천연동,37.572041686059165,126.95554025297136,1141052000,서울특별시,서대문구,천연동,서울특별시 서대문구 천연동,16286.0,478.0,477.0,306.0,313.0,395.0,917.0,2265.0,3371.0,4137.0,3627.0
11130620,홍제1동,37.58349642995969,126.94573797899947,1141062000,서울특별시,서대문구,홍제1동,서울특별시 서대문구 홍제제1동,24286.0,582.0,607.0,463.0,469.0,510.0,1403.0,3565.0,4982.0,6147.0,5558.0
11130640,홍제3동,37.591894544694455,126.95037394925288,1141064000,서울특별시,서대문구,홍제3동,서울특별시 서대문구 홍제제3동,17276.0,446.0,451.0,288.0,279.0,337.0,985.0,2425.0,3383.0,4305.0,4377.0
11130650,홍제2동,37.584058009821405,126.9535831831421,1141065500,서울특별시,서대문구,홍제2동,서울특별시 서대문구 홍제제2동,11911.0,316.0,265.0,192.0,215.0,240.0,652.0,1642.0,2327.0,3140.0,2922.0
11130660,홍은1동,37.6010746828952,126.94691622293904,1141066000,서울특별시,서대문구,홍은1동,서울특별시 서대문구 홍은제1동,23254.0,581.0,600.0,435.0,458.0,451.0,1283.0,3165.0,4851.0,5864.0,5566.0
11130680,홍은2동,37.58695155210136,126.92974149218811,1141068500,서울특별시,서대문구,홍은2동,서울특별시 서대문구 홍은제2동,27139.0,481.0,703.0,544.0,633.0,656.0,1869.0,4017.0,5488.0,6679.0,6069.0
11130690,남가좌1동,37.5715655038168,126.917116242972,1141069000,서울특별시,서대문구,남가좌1동,서울특별시 서대문구 남가좌제1동,17109.0,667.0,1101.0,741.0,640.0,518.0,826.0,1726.0,4736.0,3533.0,2621.0
11130700,남가좌2동,37.5788541705396,126.92070797828411,1141070000,서울특별시,서대문구,남가좌2동,서울특별시 서대문구 남가좌제2동,28413.0,813.0,1122.0,853.0,730.0,687.0,2186.0,3816.0,6551.0,6116.0,5539.0
11130710,북가좌1동,37.57536870190839,126.90843507076256,1141071000,서울특별시,서대문구,북가좌1동,서울특별시 서대문구 북가좌제1동,17191.0,401.0,551.0,562.0,611.0,555.0,1018.0,1922.0,3860.0,4221.0,3490.0
11130720,북가좌2동,37.581262088677526,126.9142331457234,1141072000,서울특별시,서대문구,북가좌2동,서울특별시 서대문구 북가좌제2동,29548.0,422.0,540.0,476.0,590.0,610.0,1724.0,4681.0,5504.0,7528.0,7473.0
11130730,충현동,37.56466183084883,126.95856556546752,1141056500,서울특별시,서대문구,충현동,서울특별시 서대문구 충현동,19220.0,408.0,460.0,382.0,349.0,402.0,1101.0,3614.0,4216.0,4409.0,3879.0
11130740,북아현동,37.55939566229982,126.9549602939939,1141055500,서울특별시,서대문구,북아현동,서울특별시 서대문구 북아현동,15111.0,562.0,576.0,311.0,286.0,295.0,812.0,2470.0,3771.0,3473.0,2555.0
11130750,신촌동,37.56623991096052,126.94236141076874,1141058500,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌동,20387.0,207.0,177.0,183.0,231.0,283.0,4097.0,7154.0,3122.0,2658.0,2275.0
11130760,연희동,37.57253622416404,126.93293456514536,1141061500,서울특별시,서대문구,연희동,서울특별시 서대문구 연희동,33044.0,435.0,602.0,492.0,528.0,618.0,3185.0,7436.0,6315.0,6869.0,6564.0
11140590,용강동,37.541460412266346,126.94263043347205,1144059000,서울특별시,마포구,용강동,서울특별시 마포구 용강동,21162.0,632.0,1105.0,774.0,693.0,593.0,962.0,2591.0,5961.0,4477.0,3374.0
